population,treatment,temp,period,day,date,rep,status,intensity
7,rising,12,5,72,09-22-2018,8,0,0
7,rising,12,5,72,09-22-2018,9,0,0
7,rising,12,5,72,09-22-2018,10,0,0
7,rising,12,5,72,09-22-2018,11,0,0
7,rising,12,5,72,09-22-2018,12,0,0
8,rising,12,5,72,09-22-2018,1,0,0
8,rising,12,5,72,09-22-2018,2,1,1
8,rising,12,5,72,09-22-2018,3,0,0
8,rising,12,5,72,09-22-2018,4,0,0
8,rising,12,5,72,09-22-2018,5,0,0
8,rising,12,5,72,09-22-2018,6,0,0
8,rising,12,5,72,09-22-2018,7,0,0
8,rising,12,5,72,09-22-2018,8,0,0
8,rising,12,5,72,09-22-2018,9,0,0
8,rising,12,5,72,09-22-2018,10,0,0
8,rising,12,5,72,09-22-2018,11,0,0
8,rising,12,5,72,09-22-2018,12,0,0
1,stable,10,5,75,09-25-2018,1,0,0
1,stable,10,5,75,09-25-2018,2,0,0
1,stable,10,5,75,09-25-2018,3,0,0
1,stable,10,5,75,09-25-2018,4,0,0
1,stable,10,5,75,09-25-2018,5,0,0
1,stable,10,5,75,09-25-2018,6,0,0
1,stable,10,5,75,09-25-2018,7,0,0
1,stable,10,5,75,09-25-2018,8,0,0
1,stable,10,5,75,09-25-2018,9,0,0
1,stable,10,5,75,09-25-2018,10,0,0
1,stable,10,5,75,09-25-2018,11,0,0
1,stable,10,5,75,09-25-2018,12,0,0
2,stable,10,5,75,09-25-2018,1,0,0
2,stable,10,5,75,09-25-2018,2,0,0
2,stable,10,5,75,09-25-2018,3,0,0
2,stable,10,5,75,09-25-2018,4,0,0
2,stable,10,5,75,09-25-2018,5,0,0
2,stable,10,5,75,09-25-2018,6,0,0
2,stable,10,5,75,09-25-2018,7,0,0
2,stable,10,5,75,09-25-2018,8,0,0
2,stable,10,5,75,09-25-2018,9,0,0
2,stable,10,5,75,09-25-2018,10,0,0
2,stable,10,5,75,09-25-2018,11,0,0
2,stable,10,5,75,09-25-2018,12,0,0
3,stable,10,5,75,09-25-2018,1,0,0
3,stable,10,5,75,09-25-2018,2,0,0
3,stable,10,5,75,09-25-2018,3,1,53
3,stable,10,5,75,09-25-2018,4,0,0
3,stable,10,5,75,09-25-2018,5,0,0
3,stable,10,5,75,09-25-2018,6,0,0
3,stable,10,5,75,09-25-2018,7,0,0
3,stable,10,5,75,09-25-2018,8,0,0
3,stable,10,5,75,09-25-2018,9,0,0
3,stable,10,5,75,09-25-2018,10,0,0
3,stable,10,5,75,09-25-2018,11,0,0
3,stable,10,5,75,09-25-2018,12,0,0
4,stable,10,5,75,09-25-2018,1,0,0
4,stable,10,5,75,09-25-2018,2,0,0
4,stable,10,5,75,09-25-2018,3,0,0
4,stable,10,5,75,09-25-2018,4,0,0
4,stable,10,5,75,09-25-2018,5,0,0
4,stable,10,5,75,09-25-2018,6,0,0
4,stable,10,5,75,09-25-2018,7,0,0
4,stable,10,5,75,09-25-2018,8,0,0
4,stable,10,5,75,09-25-2018,9,0,0
4,stable,10,5,75,09-25-2018,10,0,0
4,stable,10,5,75,09-25-2018,11,0,0
4,stable,10,5,75,09-25-2018,12,0,0
5,rising,12,5,75,09-25-2018,1,0,0
5,rising,12,5,75,09-25-2018,2,0,0
5,rising,12,5,75,09-25-2018,3,0,0
5,rising,12,5,75,09-25-2018,4,0,0
5,rising,12,5,75,09-25-2018,5,0,0
5,rising,12,5,75,09-25-2018,6,0,0
5,rising,12,5,75,09-25-2018,7,0,0
5,rising,12,5,75,09-25-2018,8,0,0
5,rising,12,5,75,09-25-2018,9,1,1
5,rising,12,5,75,09-25-2018,10,0,0
5,rising,12,5,75,09-25-2018,11,0,0
5,rising,12,5,75,09-25-2018,12,0,0
6,rising,12,5,75,09-25-2018,1,0,0
6,rising,12,5,75,09-25-2018,2,0,0
6,rising,12,5,75,09-25-2018,3,1,17
6,rising,12,5,75,09-25-2018,4,0,0
6,rising,12,5,75,09-25-2018,5,0,0
6,rising,12,5,75,09-25-2018,6,0,0
6,rising,12,5,75,09-25-2018,7,0,0
6,rising,12,5,75,09-25-2018,8,0,0
6,rising,12,5,75,09-25-2018,9,0,0
6,rising,12,5,75,09-25-2018,10,0,0
6,rising,12,5,75,09-25-2018,11,0,0
6,rising,12,5,75,09-25-2018,12,0,0
7,rising,12,5,75,09-25-2018,1,0,0
7,rising,12,5,75,09-25-2018,2,0,0
7,rising,12,5,75,09-25-2018,3,0,0
7,rising,12,5,75,09-25-2018,4,0,0
7,rising,12,5,75,09-25-2018,5,0,0
7,rising,12,5,75,09-25-2018,6,0,0
7,rising,12,5,75,09-25-2018,7,0,0
7,rising,12,5,75,09-25-2018,8,0,0
7,rising,12,5,75,09-25-2018,9,0,0
7,rising,12,5,75,09-25-2018,10,0,0
7,rising,12,5,75,09-25-2018,11,0,0
7,rising,12,5,75,09-25-2018,12,0,0
8,rising,12,5,75,09-25-2018,1,0,0
8,rising,12,5,75,09-25-2018,2,0,0
8,rising,12,5,75,09-25-2018,3,0,0
8,rising,12,5,75,09-25-2018,4,0,0
8,rising,12,5,75,09-25-2018,5,1,63
8,rising,12,5,75,09-25-2018,6,0,0
8,rising,12,5,75,09-25-2018,7,0,0
8,rising,12,5,75,09-25-2018,8,0,0
8,rising,12,5,75,09-25-2018,9,0,0
8,rising,12,5,75,09-25-2018,10,0,0
8,rising,12,5,75,09-25-2018,11,0,0
8,rising,12,5,75,09-25-2018,12,0,0
1,stable,10,6,78,09-28-2018,1,0,0
1,stable,10,6,78,09-28-2018,2,0,0
1,stable,10,6,78,09-28-2018,3,0,0
1,stable,10,6,78,09-28-2018,4,0,0
1,stable,10,6,78,09-28-2018,5,0,0
1,stable,10,6,78,09-28-2018,6,0,0
1,stable,10,6,78,09-28-2018,7,0,0
1,stable,10,6,78,09-28-2018,8,0,0
1,stable,10,6,78,09-28-2018,9,0,0
1,stable,10,6,78,09-28-2018,10,0,0
1,stable,10,6,78,09-28-2018,11,0,0
1,stable,10,6,78,09-28-2018,12,0,0
2,stable,10,6,78,09-28-2018,1,0,0
2,stable,10,6,78,09-28-2018,2,0,0
2,stable,10,6,78,09-28-2018,3,1,8
2,stable,10,6,78,09-28-2018,4,0,0
2,stable,10,6,78,09-28-2018,5,0,0
2,stable,10,6,78,09-28-2018,6,0,0
2,stable,10,6,78,09-28-2018,7,0,0
2,stable,10,6,78,09-28-2018,8,0,0
2,stable,10,6,78,09-28-2018,9,0,0
2,stable,10,6,78,09-28-2018,10,0,0
2,stable,10,6,78,09-28-2018,11,0,0
2,stable,10,6,78,09-28-2018,12,0,0
3,stable,10,6,78,09-28-2018,1,0,0
3,stable,10,6,78,09-28-2018,2,0,0
3,stable,10,6,78,09-28-2018,3,0,0
3,stable,10,6,78,09-28-2018,4,0,0
3,stable,10,6,78,09-28-2018,5,0,0
3,stable,10,6,78,09-28-2018,6,0,0
3,stable,10,6,78,09-28-2018,7,0,0
3,stable,10,6,78,09-28-2018,8,0,0
3,stable,10,6,78,09-28-2018,9,0,0
3,stable,10,6,78,09-28-2018,10,0,0
3,stable,10,6,78,09-28-2018,11,0,0
3,stable,10,6,78,09-28-2018,12,0,0
4,stable,10,6,78,09-28-2018,1,0,0
4,stable,10,6,78,09-28-2018,2,0,0
4,stable,10,6,78,09-28-2018,3,0,0
4,stable,10,6,78,09-28-2018,4,0,0
4,stable,10,6,78,09-28-2018,5,0,0
4,stable,10,6,78,09-28-2018,6,0,0
4,stable,10,6,78,09-28-2018,7,0,0
4,stable,10,6,78,09-28-2018,8,0,0
4,stable,10,6,78,09-28-2018,9,0,0
4,stable,10,6,78,09-28-2018,10,0,0
4,stable,10,6,78,09-28-2018,11,0,0
4,stable,10,6,78,09-28-2018,12,0,0
5,rising,12.5,6,78,09-28-2018,1,0,0
5,rising,12.5,6,78,09-28-2018,2,0,0
5,rising,12.5,6,78,09-28-2018,3,0,0
5,rising,12.5,6,78,09-28-2018,4,0,0
5,rising,12.5,6,78,09-28-2018,5,0,0
5,rising,12.5,6,78,09-28-2018,6,0,0
5,rising,12.5,6,78,09-28-2018,7,0,0
5,rising,12.5,6,78,09-28-2018,8,0,0
5,rising,12.5,6,78,09-28-2018,9,0,0
5,rising,12.5,6,78,09-28-2018,10,0,0
5,rising,12.5,6,78,09-28-2018,11,0,0
5,rising,12.5,6,78,09-28-2018,12,0,0
6,rising,12.5,6,78,09-28-2018,1,0,0
6,rising,12.5,6,78,09-28-2018,2,0,0
6,rising,12.5,6,78,09-28-2018,3,0,0
6,rising,12.5,6,78,09-28-2018,4,0,0
6,rising,12.5,6,78,09-28-2018,5,0,0
6,rising,12.5,6,78,09-28-2018,6,0,0
6,rising,12.5,6,78,09-28-2018,7,0,0
6,rising,12.5,6,78,09-28-2018,8,1,3
6,rising,12.5,6,78,09-28-2018,9,0,0
6,rising,12.5,6,78,09-28-2018,10,0,0
6,rising,12.5,6,78,09-28-2018,11,0,0
6,rising,12.5,6,78,09-28-2018,12,0,0
7,rising,12.5,6,78,09-28-2018,1,0,0
7,rising,12.5,6,78,09-28-2018,2,0,0
7,rising,12.5,6,78,09-28-2018,3,0,0
7,rising,12.5,6,78,09-28-2018,4,0,0
7,rising,12.5,6,78,09-28-2018,5,0,0
7,rising,12.5,6,78,09-28-2018,6,0,0
7,rising,12.5,6,78,09-28-2018,7,0,0
7,rising,12.5,6,78,09-28-2018,8,0,0
7,rising,12.5,6,78,09-28-2018,9,0,0
7,rising,12.5,6,78,09-28-2018,10,1,16
7,rising,12.5,6,78,09-28-2018,11,0,0
7,rising,12.5,6,78,09-28-2018,12,0,0
8,rising,12.5,6,78,09-28-2018,1,0,0
8,rising,12.5,6,78,09-28-2018,2,0,0
8,rising,12.5,6,78,09-28-2018,3,0,0
8,rising,12.5,6,78,09-28-2018,4,0,0
8,rising,12.5,6,78,09-28-2018,5,1,9
8,rising,12.5,6,78,09-28-2018,6,0,0
8,rising,12.5,6,78,09-28-2018,7,1,2
8,rising,12.5,6,78,09-28-2018,8,0,0
8,rising,12.5,6,78,09-28-2018,9,1,88
8,rising,12.5,6,78,09-28-2018,10,0,0
8,rising,12.5,6,78,09-28-2018,11,0,0
8,rising,12.5,6,78,09-28-2018,12,0,0
1,stable,10,6,81,10-01-2018,1,0,0
1,stable,10,6,81,10-01-2018,2,0,0
1,stable,10,6,81,10-01-2018,3,0,0
1,stable,10,6,81,10-01-2018,4,0,0
1,stable,10,6,81,10-01-2018,5,0,0
1,stable,10,6,81,10-01-2018,6,0,0
1,stable,10,6,81,10-01-2018,7,0,0
1,stable,10,6,81,10-01-2018,8,0,0
1,stable,10,6,81,10-01-2018,9,0,0
1,stable,10,6,81,10-01-2018,10,0,0
1,stable,10,6,81,10-01-2018,11,0,0
1,stable,10,6,81,10-01-2018,12,0,0
2,stable,10,6,81,10-01-2018,1,0,0
2,stable,10,6,81,10-01-2018,2,0,0
2,stable,10,6,81,10-01-2018,3,0,0
2,stable,10,6,81,10-01-2018,4,0,0
2,stable,10,6,81,10-01-2018,5,0,0
2,stable,10,6,81,10-01-2018,6,0,0
2,stable,10,6,81,10-01-2018,7,0,0
2,stable,10,6,81,10-01-2018,8,0,0
2,stable,10,6,81,10-01-2018,9,0,0
2,stable,10,6,81,10-01-2018,10,0,0
2,stable,10,6,81,10-01-2018,11,0,0
2,stable,10,6,81,10-01-2018,12,0,0
3,stable,10,6,81,10-01-2018,1,0,0
3,stable,10,6,81,10-01-2018,2,0,0
3,stable,10,6,81,10-01-2018,3,0,0
3,stable,10,6,81,10-01-2018,4,0,0
3,stable,10,6,81,10-01-2018,5,0,0
3,stable,10,6,81,10-01-2018,6,0,0
3,stable,10,6,81,10-01-2018,7,0,0
3,stable,10,6,81,10-01-2018,8,0,0
3,stable,10,6,81,10-01-2018,9,0,0
3,stable,10,6,81,10-01-2018,10,0,0
3,stable,10,6,81,10-01-2018,11,0,0
3,stable,10,6,81,10-01-2018,12,0,0
4,stable,10,6,81,10-01-2018,1,0,0
4,stable,10,6,81,10-01-2018,2,0,0
4,stable,10,6,81,10-01-2018,3,0,0
4,stable,10,6,81,10-01-2018,4,0,0
4,stable,10,6,81,10-01-2018,5,0,0
4,stable,10,6,81,10-01-2018,6,0,0
4,stable,10,6,81,10-01-2018,7,0,0
4,stable,10,6,81,10-01-2018,8,0,0
4,stable,10,6,81,10-01-2018,9,0,0
4,stable,10,6,81,10-01-2018,10,0,0
4,stable,10,6,81,10-01-2018,11,0,0
4,stable,10,6,81,10-01-2018,12,0,0
5,rising,12.5,6,81,10-01-2018,1,0,0
5,rising,12.5,6,81,10-01-2018,2,1,2
5,rising,12.5,6,81,10-01-2018,3,0,0
5,rising,12.5,6,81,10-01-2018,4,0,0
5,rising,12.5,6,81,10-01-2018,5,0,0
5,rising,12.5,6,81,10-01-2018,6,0,0
5,rising,12.5,6,81,10-01-2018,7,0,0
5,rising,12.5,6,81,10-01-2018,8,0,0
5,rising,12.5,6,81,10-01-2018,9,0,0
5,rising,12.5,6,81,10-01-2018,10,0,0
5,rising,12.5,6,81,10-01-2018,11,0,0
5,rising,12.5,6,81,10-01-2018,12,0,0
6,rising,12.5,6,81,10-01-2018,1,1,13
6,rising,12.5,6,81,10-01-2018,2,0,0
6,rising,12.5,6,81,10-01-2018,3,0,0
6,rising,12.5,6,81,10-01-2018,4,0,0
6,rising,12.5,6,81,10-01-2018,5,0,0
6,rising,12.5,6,81,10-01-2018,6,1,4
6,rising,12.5,6,81,10-01-2018,7,0,0
6,rising,12.5,6,81,10-01-2018,8,0,0
6,rising,12.5,6,81,10-01-2018,9,0,0
6,rising,12.5,6,81,10-01-2018,10,0,0
6,rising,12.5,6,81,10-01-2018,11,0,0
6,rising,12.5,6,81,10-01-2018,12,0,0
7,rising,12.5,6,81,10-01-2018,1,0,0
7,rising,12.5,6,81,10-01-2018,2,0,0
7,rising,12.5,6,81,10-01-2018,3,0,0
7,rising,12.5,6,81,10-01-2018,4,0,0
7,rising,12.5,6,81,10-01-2018,5,0,0
7,rising,12.5,6,81,10-01-2018,6,0,0
7,rising,12.5,6,81,10-01-2018,7,0,0
7,rising,12.5,6,81,10-01-2018,8,1,8
7,rising,12.5,6,81,10-01-2018,9,0,0
7,rising,12.5,6,81,10-01-2018,10,0,0
7,rising,12.5,6,81,10-01-2018,11,0,0
7,rising,12.5,6,81,10-01-2018,12,1,36
8,rising,12.5,6,81,10-01-2018,1,0,0
8,rising,12.5,6,81,10-01-2018,2,0,0
8,rising,12.5,6,81,10-01-2018,3,0,0
8,rising,12.5,6,81,10-01-2018,4,0,0
8,rising,12.5,6,81,10-01-2018,5,0,0
8,rising,12.5,6,81,10-01-2018,6,0,0
8,rising,12.5,6,81,10-01-2018,7,0,0
8,rising,12.5,6,81,10-01-2018,8,0,0
8,rising,12.5,6,81,10-01-2018,9,0,0
8,rising,12.5,6,81,10-01-2018,10,1,1
8,rising,12.5,6,81,10-01-2018,11,0,0
8,rising,12.5,6,81,10-01-2018,12,0,0
1,stable,10,6,84,10-04-2018,1,0,0
1,stable,10,6,84,10-04-2018,2,0,0
1,stable,10,6,84,10-04-2018,3,0,0
1,stable,10,6,84,10-04-2018,4,0,0
1,stable,10,6,84,10-04-2018,5,0,0
1,stable,10,6,84,10-04-2018,6,0,0
1,stable,10,6,84,10-04-2018,7,0,0
1,stable,10,6,84,10-04-2018,8,0,0
1,stable,10,6,84,10-04-2018,9,0,0
1,stable,10,6,84,10-04-2018,10,0,0
1,stable,10,6,84,10-04-2018,11,0,0
1,stable,10,6,84,10-04-2018,12,0,0
2,stable,10,6,84,10-04-2018,1,0,0
2,stable,10,6,84,10-04-2018,2,0,0
2,stable,10,6,84,10-04-2018,3,0,0
2,stable,10,6,84,10-04-2018,4,0,0
2,stable,10,6,84,10-04-2018,5,0,0
2,stable,10,6,84,10-04-2018,6,0,0
2,stable,10,6,84,10-04-2018,7,0,0
2,stable,10,6,84,10-04-2018,8,0,0
2,stable,10,6,84,10-04-2018,9,0,0
2,stable,10,6,84,10-04-2018,10,0,0
2,stable,10,6,84,10-04-2018,11,0,0
2,stable,10,6,84,10-04-2018,12,0,0
3,stable,10,6,84,10-04-2018,1,0,0
3,stable,10,6,84,10-04-2018,2,0,0
3,stable,10,6,84,10-04-2018,3,0,0
3,stable,10,6,84,10-04-2018,4,0,0
3,stable,10,6,84,10-04-2018,5,0,0
3,stable,10,6,84,10-04-2018,6,0,0
3,stable,10,6,84,10-04-2018,7,0,0
3,stable,10,6,84,10-04-2018,8,0,0
3,stable,10,6,84,10-04-2018,9,0,0
3,stable,10,6,84,10-04-2018,10,0,0
3,stable,10,6,84,10-04-2018,11,0,0
3,stable,10,6,84,10-04-2018,12,0,0
4,stable,10,6,84,10-04-2018,1,0,0
4,stable,10,6,84,10-04-2018,2,0,0
4,stable,10,6,84,10-04-2018,3,0,0
4,stable,10,6,84,10-04-2018,4,0,0
4,stable,10,6,84,10-04-2018,5,0,0
4,stable,10,6,84,10-04-2018,6,0,0
4,stable,10,6,84,10-04-2018,7,0,0
4,stable,10,6,84,10-04-2018,8,0,0
4,stable,10,6,84,10-04-2018,9,0,0
4,stable,10,6,84,10-04-2018,10,0,0
4,stable,10,6,84,10-04-2018,11,0,0
4,stable,10,6,84,10-04-2018,12,0,0
5,rising,12.5,6,84,10-04-2018,1,0,0
5,rising,12.5,6,84,10-04-2018,2,0,0
5,rising,12.5,6,84,10-04-2018,3,0,0
5,rising,12.5,6,84,10-04-2018,4,0,0
5,rising,12.5,6,84,10-04-2018,5,0,0
5,rising,12.5,6,84,10-04-2018,6,0,0
5,rising,12.5,6,84,10-04-2018,7,0,0
5,rising,12.5,6,84,10-04-2018,8,1,1
5,rising,12.5,6,84,10-04-2018,9,0,0
5,rising,12.5,6,84,10-04-2018,10,1,1
5,rising,12.5,6,84,10-04-2018,11,0,0
5,rising,12.5,6,84,10-04-2018,12,0,0
6,rising,12.5,6,84,10-04-2018,1,0,0
6,rising,12.5,6,84,10-04-2018,2,0,0
6,rising,12.5,6,84,10-04-2018,3,0,0
6,rising,12.5,6,84,10-04-2018,4,0,0
6,rising,12.5,6,84,10-04-2018,5,0,0
6,rising,12.5,6,84,10-04-2018,6,0,0
6,rising,12.5,6,84,10-04-2018,7,0,0
6,rising,12.5,6,84,10-04-2018,8,0,0
6,rising,12.5,6,84,10-04-2018,9,0,0
6,rising,12.5,6,84,10-04-2018,10,0,0
6,rising,12.5,6,84,10-04-2018,11,1,46
6,rising,12.5,6,84,10-04-2018,12,0,0
7,rising,12.5,6,84,10-04-2018,1,0,0
7,rising,12.5,6,84,10-04-2018,2,0,0
7,rising,12.5,6,84,10-04-2018,3,0,0
7,rising,12.5,6,84,10-04-2018,4,0,0
7,rising,12.5,6,84,10-04-2018,5,0,0
7,rising,12.5,6,84,10-04-2018,6,0,0
7,rising,12.5,6,84,10-04-2018,7,0,0
7,rising,12.5,6,84,10-04-2018,8,0,0
7,rising,12.5,6,84,10-04-2018,9,0,0
7,rising,12.5,6,84,10-04-2018,10,1,5
7,rising,12.5,6,84,10-04-2018,11,0,0
7,rising,12.5,6,84,10-04-2018,12,0,0
8,rising,12.5,6,84,10-04-2018,1,0,0
8,rising,12.5,6,84,10-04-2018,2,0,0
8,rising,12.5,6,84,10-04-2018,3,0,0
8,rising,12.5,6,84,10-04-2018,4,0,0
8,rising,12.5,6,84,10-04-2018,5,1,14
8,rising,12.5,6,84,10-04-2018,6,0,0
8,rising,12.5,6,84,10-04-2018,7,0,0
8,rising,12.5,6,84,10-04-2018,8,0,0
8,rising,12.5,6,84,10-04-2018,9,0,0
8,rising,12.5,6,84,10-04-2018,10,0,0
8,rising,12.5,6,84,10-04-2018,11,0,0
8,rising,12.5,6,84,10-04-2018,12,0,0
1,stable,10,6,87,10-07-2018,1,0,0
1,stable,10,6,87,10-07-2018,2,0,0
1,stable,10,6,87,10-07-2018,3,0,0
1,stable,10,6,87,10-07-2018,4,0,0
1,stable,10,6,87,10-07-2018,5,0,0
1,stable,10,6,87,10-07-2018,6,0,0
1,stable,10,6,87,10-07-2018,7,0,0
1,stable,10,6,87,10-07-2018,8,0,0
1,stable,10,6,87,10-07-2018,9,0,0
1,stable,10,6,87,10-07-2018,10,0,0
1,stable,10,6,87,10-07-2018,11,0,0
1,stable,10,6,87,10-07-2018,12,0,0
2,stable,10,6,87,10-07-2018,1,0,0
2,stable,10,6,87,10-07-2018,2,0,0
2,stable,10,6,87,10-07-2018,3,0,0
2,stable,10,6,87,10-07-2018,4,0,0
2,stable,10,6,87,10-07-2018,5,0,0
2,stable,10,6,87,10-07-2018,6,0,0
2,stable,10,6,87,10-07-2018,7,0,0
2,stable,10,6,87,10-07-2018,8,0,0
2,stable,10,6,87,10-07-2018,9,0,0
2,stable,10,6,87,10-07-2018,10,0,0
2,stable,10,6,87,10-07-2018,11,0,0
2,stable,10,6,87,10-07-2018,12,0,0
3,stable,10,6,87,10-07-2018,1,0,0
3,stable,10,6,87,10-07-2018,2,0,0
3,stable,10,6,87,10-07-2018,3,0,0
3,stable,10,6,87,10-07-2018,4,1,4
3,stable,10,6,87,10-07-2018,5,0,0
3,stable,10,6,87,10-07-2018,6,0,0
3,stable,10,6,87,10-07-2018,7,0,0
3,stable,10,6,87,10-07-2018,8,0,0
3,stable,10,6,87,10-07-2018,9,0,0
3,stable,10,6,87,10-07-2018,10,0,0
3,stable,10,6,87,10-07-2018,11,0,0
3,stable,10,6,87,10-07-2018,12,0,0
4,stable,10,6,87,10-07-2018,1,0,0
4,stable,10,6,87,10-07-2018,2,0,0
4,stable,10,6,87,10-07-2018,3,0,0
4,stable,10,6,87,10-07-2018,4,0,0
4,stable,10,6,87,10-07-2018,5,1,41
4,stable,10,6,87,10-07-2018,6,0,0
4,stable,10,6,87,10-07-2018,7,0,0
4,stable,10,6,87,10-07-2018,8,0,0
4,stable,10,6,87,10-07-2018,9,0,0
4,stable,10,6,87,10-07-2018,10,0,0
4,stable,10,6,87,10-07-2018,11,0,0
4,stable,10,6,87,10-07-2018,12,0,0
5,rising,12.5,6,87,10-07-2018,1,0,0
5,rising,12.5,6,87,10-07-2018,2,1,4
5,rising,12.5,6,87,10-07-2018,3,0,0
5,rising,12.5,6,87,10-07-2018,4,0,0
5,rising,12.5,6,87,10-07-2018,5,0,0
5,rising,12.5,6,87,10-07-2018,6,0,0
5,rising,12.5,6,87,10-07-2018,7,0,0
5,rising,12.5,6,87,10-07-2018,8,1,10
5,rising,12.5,6,87,10-07-2018,9,0,0
5,rising,12.5,6,87,10-07-2018,10,0,0
5,rising,12.5,6,87,10-07-2018,11,0,0
5,rising,12.5,6,87,10-07-2018,12,0,0
6,rising,12.5,6,87,10-07-2018,1,0,0
6,rising,12.5,6,87,10-07-2018,2,0,0
6,rising,12.5,6,87,10-07-2018,3,0,0
6,rising,12.5,6,87,10-07-2018,4,0,0
6,rising,12.5,6,87,10-07-2018,5,0,0
6,rising,12.5,6,87,10-07-2018,6,1,1
6,rising,12.5,6,87,10-07-2018,7,0,0
6,rising,12.5,6,87,10-07-2018,8,0,0
6,rising,12.5,6,87,10-07-2018,9,0,0
6,rising,12.5,6,87,10-07-2018,10,0,0
6,rising,12.5,6,87,10-07-2018,11,1,36
6,rising,12.5,6,87,10-07-2018,12,0,0
7,rising,12.5,6,87,10-07-2018,1,1,64
7,rising,12.5,6,87,10-07-2018,2,0,0
7,rising,12.5,6,87,10-07-2018,3,0,0
7,rising,12.5,6,87,10-07-2018,4,0,0
7,rising,12.5,6,87,10-07-2018,5,1,88
7,rising,12.5,6,87,10-07-2018,6,0,0
7,rising,12.5,6,87,10-07-2018,7,0,0
7,rising,12.5,6,87,10-07-2018,8,0,0
7,rising,12.5,6,87,10-07-2018,9,0,0
7,rising,12.5,6,87,10-07-2018,10,0,0
7,rising,12.5,6,87,10-07-2018,11,0,0
7,rising,12.5,6,87,10-07-2018,12,1,76
8,rising,12.5,6,87,10-07-2018,1,0,0
8,rising,12.5,6,87,10-07-2018,2,1,30
8,rising,12.5,6,87,10-07-2018,3,1,27
8,rising,12.5,6,87,10-07-2018,4,1,169
8,rising,12.5,6,87,10-07-2018,5,0,0
8,rising,12.5,6,87,10-07-2018,6,0,0
8,rising,12.5,6,87,10-07-2018,7,1,37
8,rising,12.5,6,87,10-07-2018,8,0,0
8,rising,12.5,6,87,10-07-2018,9,0,0
8,rising,12.5,6,87,10-07-2018,10,0,0
8,rising,12.5,6,87,10-07-2018,11,0,0
8,rising,12.5,6,87,10-07-2018,12,0,0
1,stable,10,6,90,10-10-2018,1,0,0
1,stable,10,6,90,10-10-2018,2,0,0
1,stable,10,6,90,10-10-2018,3,0,0
1,stable,10,6,90,10-10-2018,4,0,0
1,stable,10,6,90,10-10-2018,5,0,0
1,stable,10,6,90,10-10-2018,6,0,0
1,stable,10,6,90,10-10-2018,7,0,0
1,stable,10,6,90,10-10-2018,8,0,0
1,stable,10,6,90,10-10-2018,9,0,0
1,stable,10,6,90,10-10-2018,10,0,0
1,stable,10,6,90,10-10-2018,11,0,0
1,stable,10,6,90,10-10-2018,12,0,0
2,stable,10,6,90,10-10-2018,1,0,0
2,stable,10,6,90,10-10-2018,2,0,0
2,stable,10,6,90,10-10-2018,3,0,0
2,stable,10,6,90,10-10-2018,4,0,0
2,stable,10,6,90,10-10-2018,5,0,0
2,stable,10,6,90,10-10-2018,6,0,0
2,stable,10,6,90,10-10-2018,7,0,0
2,stable,10,6,90,10-10-2018,8,0,0
2,stable,10,6,90,10-10-2018,9,0,0
2,stable,10,6,90,10-10-2018,10,0,0
2,stable,10,6,90,10-10-2018,11,0,0
2,stable,10,6,90,10-10-2018,12,0,0
3,stable,10,6,90,10-10-2018,1,0,0
3,stable,10,6,90,10-10-2018,2,0,0
3,stable,10,6,90,10-10-2018,3,1,1
3,stable,10,6,90,10-10-2018,4,1,83
3,stable,10,6,90,10-10-2018,5,0,0
3,stable,10,6,90,10-10-2018,6,0,0
3,stable,10,6,90,10-10-2018,7,0,0
3,stable,10,6,90,10-10-2018,8,0,0
3,stable,10,6,90,10-10-2018,9,0,0
3,stable,10,6,90,10-10-2018,10,0,0
3,stable,10,6,90,10-10-2018,11,0,0
3,stable,10,6,90,10-10-2018,12,0,0
4,stable,10,6,90,10-10-2018,1,0,0
4,stable,10,6,90,10-10-2018,2,0,0
4,stable,10,6,90,10-10-2018,3,0,0
4,stable,10,6,90,10-10-2018,4,0,0
4,stable,10,6,90,10-10-2018,5,0,0
4,stable,10,6,90,10-10-2018,6,0,0
4,stable,10,6,90,10-10-2018,7,0,0
4,stable,10,6,90,10-10-2018,8,0,0
4,stable,10,6,90,10-10-2018,9,0,0
4,stable,10,6,90,10-10-2018,10,0,0
4,stable,10,6,90,10-10-2018,11,0,0
4,stable,10,6,90,10-10-2018,12,0,0
5,rising,12.5,6,90,10-10-2018,1,0,0
5,rising,12.5,6,90,10-10-2018,2,0,0
5,rising,12.5,6,90,10-10-2018,3,0,0
5,rising,12.5,6,90,10-10-2018,4,0,0
5,rising,12.5,6,90,10-10-2018,5,0,0
5,rising,12.5,6,90,10-10-2018,6,0,0
5,rising,12.5,6,90,10-10-2018,7,0,0
5,rising,12.5,6,90,10-10-2018,8,0,0
5,rising,12.5,6,90,10-10-2018,9,0,0
5,rising,12.5,6,90,10-10-2018,10,0,0
5,rising,12.5,6,90,10-10-2018,11,0,0
5,rising,12.5,6,90,10-10-2018,12,0,0
6,rising,12.5,6,90,10-10-2018,1,0,0
6,rising,12.5,6,90,10-10-2018,2,0,0
6,rising,12.5,6,90,10-10-2018,3,0,0
6,rising,12.5,6,90,10-10-2018,4,0,0
6,rising,12.5,6,90,10-10-2018,5,0,0
6,rising,12.5,6,90,10-10-2018,6,0,0
6,rising,12.5,6,90,10-10-2018,7,0,0
